type;n;k;comps;swaps;
insertion;80;100;1490;1411;
insertion;80;100;1673;1594;
insertion;80;100;1739;1660;
insertion;80;100;1525;1446;
insertion;90;100;1967;1878;
insertion;90;100;1801;1712;
insertion;90;100;2066;1977;
insertion;90;100;2251;2162;
insertion;90;100;2254;2165;
insertion;90;100;1891;1802;
insertion;90;100;2137;2048;
insertion;90;100;2129;2040;
insertion;90;100;2330;2241;
insertion;90;100;2109;2020;
insertion;90;100;2163;2074;
insertion;90;100;2070;1981;
insertion;90;100;2134;2045;
insertion;90;100;2010;1921;
insertion;90;100;2320;2231;
insertion;90;100;1987;1898;
insertion;90;100;2156;2067;
insertion;90;100;1919;1830;
insertion;90;100;2047;1958;
insertion;90;100;2054;1965;
insertion;90;100;1973;1884;
insertion;90;100;2335;2246;
insertion;90;100;2272;2183;
insertion;90;100;2195;2106;
insertion;90;100;1826;1737;
insertion;90;100;2196;2107;
insertion;90;100;2105;2016;
insertion;90;100;2414;2325;
insertion;90;100;2093;2004;
insertion;90;100;2335;2246;
insertion;90;100;2081;1992;
insertion;90;100;2088;1999;
insertion;90;100;1825;1736;
insertion;90;100;1671;1582;
insertion;90;100;2237;2148;
insertion;90;100;2047;1958;
insertion;90;100;2141;2052;
insertion;90;100;2060;1971;
insertion;90;100;1966;1877;
insertion;90;100;2107;2018;
insertion;90;100;2148;2059;
insertion;90;100;1899;1810;
insertion;90;100;2216;2127;
insertion;90;100;2030;1941;
insertion;90;100;2032;1943;
insertion;90;100;2149;2060;
insertion;90;100;2360;2271;
insertion;90;100;2211;2122;
insertion;90;100;2155;2066;
insertion;90;100;1887;1798;
insertion;90;100;2210;2121;
insertion;90;100;2267;2178;
insertion;90;100;2031;1942;
insertion;90;100;2207;2118;
insertion;90;100;2136;2047;
insertion;90;100;2003;1914;
insertion;90;100;2306;2217;
insertion;90;100;2237;2148;
insertion;90;100;2344;2255;
insertion;90;100;2153;2064;
insertion;90;100;1999;1910;
insertion;90;100;2229;2140;
insertion;90;100;2119;2030;
insertion;90;100;2237;2148;
insertion;90;100;2038;1949;
insertion;90;100;2068;1979;
insertion;90;100;2288;2199;
insertion;90;100;2127;2038;
insertion;90;100;2303;2214;
insertion;90;100;1776;1687;
insertion;90;100;2109;2020;
insertion;90;100;2110;2021;
insertion;90;100;1777;1688;
insertion;90;100;2300;2211;
insertion;90;100;1937;1848;
insertion;90;100;1929;1840;
insertion;90;100;2067;1978;
insertion;90;100;2248;2159;
insertion;90;100;2034;1945;
insertion;90;100;2192;2103;
insertion;90;100;2083;1994;
insertion;90;100;1766;1677;
insertion;90;100;2078;1989;
insertion;90;100;1857;1768;
insertion;90;100;2245;2156;
insertion;90;100;2019;1930;
insertion;90;100;2077;1988;
insertion;90;100;2061;1972;
insertion;90;100;2145;2056;
insertion;90;100;2121;2032;
insertion;90;100;2340;2251;
insertion;90;100;1855;1766;
insertion;90;100;2050;1961;
insertion;90;100;2157;2068;
insertion;90;100;2128;2039;
insertion;90;100;1905;1816;
insertion;90;100;2304;2215;
insertion;90;100;1983;1894;
insertion;90;100;2050;1961;
insertion;90;100;1894;1805;
insertion;100;100;2531;2432;
insertion;100;100;2429;2330;
insertion;100;100;2522;2423;
insertion;100;100;2578;2479;
insertion;100;100;2811;2712;
insertion;100;100;2277;2178;
insertion;100;100;2832;2733;
insertion;100;100;2542;2443;
insertion;100;100;2577;2478;
insertion;100;100;2676;2577;
insertion;100;100;2492;2393;
insertion;100;100;2723;2624;
insertion;100;100;2885;2786;
insertion;100;100;2274;2175;
insertion;100;100;2436;2337;
insertion;100;100;2430;2331;
insertion;100;100;2330;2231;
insertion;100;100;2650;2551;
insertion;100;100;2424;2325;
insertion;100;100;2256;2157;
insertion;100;100;2592;2493;
insertion;100;100;2770;2671;
insertion;100;100;2594;2495;
insertion;100;100;2455;2356;
insertion;100;100;2532;2433;
insertion;100;100;2497;2398;
insertion;100;100;2659;2560;
insertion;100;100;2652;2553;
insertion;100;100;2763;2664;
insertion;100;100;2576;2477;
insertion;100;100;2281;2182;
insertion;100;100;2936;2837;
insertion;100;100;2577;2478;
insertion;100;100;2535;2436;
insertion;100;100;2417;2318;
insertion;100;100;2483;2384;
insertion;100;100;2562;2463;
insertion;100;100;2714;2615;
insertion;100;100;2399;2300;
insertion;100;100;2362;2263;
insertion;100;100;2368;2269;
insertion;100;100;2566;2467;
insertion;100;100;2675;2576;
insertion;100;100;2443;2344;
insertion;100;100;2201;2102;
insertion;100;100;2620;2521;
insertion;100;100;2620;2521;
insertion;100;100;2710;2611;
insertion;100;100;2542;2443;
insertion;100;100;2482;2383;
insertion;100;100;2869;2770;
insertion;100;100;2621;2522;
insertion;100;100;2674;2575;
insertion;100;100;2770;2671;
insertion;100;100;2727;2628;
insertion;100;100;2405;2306;
insertion;100;100;2548;2449;
insertion;100;100;2626;2527;
insertion;100;100;2608;2509;
insertion;100;100;2426;2327;
insertion;100;100;2811;2712;
insertion;100;100;2597;2498;
insertion;100;100;2711;2612;
insertion;100;100;2305;2206;
insertion;100;100;2653;2554;
insertion;100;100;2540;2441;
insertion;100;100;2408;2309;
insertion;100;100;2357;2258;
insertion;100;100;2638;2539;
insertion;100;100;2716;2617;
insertion;100;100;2348;2249;
insertion;100;100;2331;2232;
insertion;100;100;2711;2612;
insertion;100;100;2431;2332;
insertion;100;100;2721;2622;
insertion;100;100;2502;2403;
insertion;100;100;2650;2551;
insertion;100;100;2325;2226;
insertion;100;100;2695;2596;
insertion;100;100;2718;2619;
insertion;100;100;2826;2727;
insertion;100;100;2654;2555;
insertion;100;100;2527;2428;
insertion;100;100;2675;2576;
insertion;100;100;2645;2546;
insertion;100;100;2688;2589;
insertion;100;100;2577;2478;
insertion;100;100;2302;2203;
insertion;100;100;2426;2327;
insertion;100;100;2441;2342;
insertion;100;100;2455;2356;
insertion;100;100;2672;2573;
insertion;100;100;2517;2418;
insertion;100;100;2722;2623;
insertion;100;100;2456;2357;
insertion;100;100;2339;2240;
insertion;100;100;2316;2217;
insertion;100;100;2618;2519;
insertion;100;100;2081;1982;
insertion;100;100;2323;2224;
insertion;110;100;2996;2887;
insertion;110;100;3015;2906;
insertion;110;100;3169;3060;
insertion;110;100;2684;2575;
insertion;110;100;3069;2960;
insertion;110;100;2995;2886;
insertion;110;100;2823;2714;
insertion;110;100;3201;3092;
insertion;110;100;3069;2960;
insertion;110;100;3011;2902;
insertion;110;100;3153;3044;
insertion;110;100;2576;2467;
insertion;110;100;3076;2967;
insertion;110;100;3092;2983;
insertion;110;100;3084;2975;
insertion;110;100;2590;2481;
insertion;110;100;3104;2995;
insertion;110;100;3198;3089;
insertion;110;100;3174;3065;
insertion;110;100;2979;2870;
insertion;110;100;3480;3371;
insertion;110;100;2907;2798;
insertion;110;100;2924;2815;
insertion;110;100;3039;2930;
insertion;110;100;3201;3092;
insertion;110;100;3058;2949;
insertion;110;100;3077;2968;
insertion;110;100;3223;3114;
insertion;110;100;3072;2963;
insertion;110;100;3059;2950;
insertion;110;100;3141;3032;
insertion;110;100;3293;3184;
insertion;110;100;3764;3655;
insertion;110;100;3064;2955;
insertion;110;100;2866;2757;
insertion;110;100;3143;3034;
insertion;110;100;2836;2727;
insertion;110;100;2994;2885;
insertion;110;100;2737;2628;
insertion;110;100;3150;3041;
insertion;110;100;3075;2966;
insertion;110;100;3135;3026;
insertion;110;100;2993;2884;
insertion;110;100;3227;3118;
insertion;110;100;2973;2864;
insertion;110;100;2981;2872;
insertion;110;100;3205;3096;
insertion;110;100;3041;2932;
insertion;110;100;2869;2760;
insertion;110;100;2929;2820;
insertion;110;100;3014;2905;
insertion;110;100;2771;2662;
insertion;110;100;2985;2876;
insertion;110;100;2624;2515;
insertion;110;100;3125;3016;
insertion;110;100;2955;2846;
insertion;110;100;3335;3226;
insertion;110;100;3212;3103;
insertion;110;100;2704;2595;
insertion;110;100;3299;3190;
insertion;110;100;3014;2905;
insertion;110;100;3268;3159;
insertion;110;100;2951;2842;
insertion;110;100;2915;2806;
insertion;110;100;2879;2770;
insertion;110;100;3202;3093;
insertion;110;100;3020;2911;
insertion;110;100;3275;3166;
insertion;110;100;3189;3080;
insertion;110;100;3230;3121;
insertion;110;100;3134;3025;
insertion;110;100;3334;3225;
insertion;110;100;3221;3112;
insertion;110;100;2981;2872;
insertion;110;100;2825;2716;
insertion;110;100;3138;3029;
insertion;110;100;3652;3543;
insertion;110;100;3180;3071;
insertion;110;100;3203;3094;
insertion;110;100;3275;3166;
insertion;110;100;3140;3031;
insertion;110;100;2525;2416;
insertion;110;100;3384;3275;
insertion;110;100;3435;3326;
insertion;110;100;2746;2637;
insertion;110;100;3201;3092;
insertion;110;100;2833;2724;
insertion;110;100;3074;2965;
insertion;110;100;2631;2522;
insertion;110;100;3161;3052;
insertion;110;100;2855;2746;
insertion;110;100;3126;3017;
insertion;110;100;2985;2876;
insertion;110;100;3383;3274;
insertion;110;100;2308;2199;
insertion;110;100;3158;3049;
insertion;110;100;2881;2772;
insertion;110;100;3045;2936;
insertion;110;100;2990;2881;
insertion;110;100;2787;2678;
insertion;120;100;3516;3397;
insertion;120;100;3714;3595;
insertion;120;100;3535;3416;
insertion;120;100;3246;3127;
insertion;120;100;3809;3690;
insertion;120;100;4051;3932;
insertion;120;100;3829;3710;
insertion;120;100;3867;3748;
insertion;120;100;3453;3334;
insertion;120;100;3862;3743;
insertion;120;100;3220;3101;
insertion;120;100;3429;3310;
insertion;120;100;3475;3356;
insertion;120;100;3829;3710;
insertion;120;100;3635;3516;
insertion;120;100;3969;3850;
insertion;120;100;3300;3181;
insertion;120;100;3679;3560;
insertion;120;100;3710;3591;
insertion;120;100;3942;3823;
insertion;120;100;3580;3461;
insertion;120;100;3272;3153;
insertion;120;100;3597;3478;
insertion;120;100;3718;3599;
insertion;120;100;3469;3350;
insertion;120;100;3757;3638;
insertion;120;100;3540;3421;
insertion;120;100;3744;3625;
insertion;120;100;3830;3711;
insertion;120;100;3130;3011;
insertion;120;100;3516;3397;
insertion;120;100;3525;3406;
insertion;120;100;3450;3331;
insertion;120;100;3470;3351;
insertion;120;100;3938;3819;
insertion;120;100;3398;3279;
insertion;120;100;3665;3546;
insertion;120;100;3620;3501;
insertion;120;100;3433;3314;
insertion;120;100;3740;3621;
insertion;120;100;3430;3311;
insertion;120;100;3332;3213;
insertion;120;100;4375;4256;
insertion;120;100;3741;3622;
insertion;120;100;3806;3687;
insertion;120;100;3948;3829;
insertion;120;100;3511;3392;
insertion;120;100;3286;3167;
insertion;120;100;3535;3416;
insertion;120;100;3493;3374;
insertion;120;100;3288;3169;
insertion;120;100;3879;3760;
insertion;120;100;3876;3757;
insertion;120;100;3193;3074;
insertion;120;100;4073;3954;
insertion;120;100;3731;3612;
insertion;120;100;3497;3378;
insertion;120;100;3871;3752;
insertion;120;100;3478;3359;
insertion;120;100;3809;3690;
insertion;120;100;3646;3527;
insertion;120;100;3945;3826;
insertion;120;100;3623;3504;
insertion;120;100;3975;3856;
insertion;120;100;3805;3686;
insertion;120;100;3413;3294;
insertion;120;100;3752;3633;
insertion;120;100;3866;3747;
insertion;120;100;3858;3739;
insertion;120;100;3196;3077;
insertion;120;100;3310;3191;
insertion;120;100;3820;3701;
insertion;120;100;3886;3767;
insertion;120;100;3725;3606;
insertion;120;100;3587;3468;
insertion;120;100;3776;3657;
insertion;120;100;3921;3802;
insertion;120;100;3727;3608;
insertion;120;100;3757;3638;
insertion;120;100;4051;3932;
insertion;120;100;3851;3732;
insertion;120;100;3892;3773;
insertion;120;100;3493;3374;
insertion;120;100;3945;3826;
insertion;120;100;3576;3457;
insertion;120;100;3849;3730;
insertion;120;100;3832;3713;
insertion;120;100;4089;3970;
insertion;120;100;3707;3588;
insertion;120;100;3501;3382;
insertion;120;100;3643;3524;
insertion;120;100;3599;3480;
insertion;120;100;3870;3751;
insertion;120;100;3959;3840;
insertion;120;100;3497;3378;
insertion;120;100;4321;4202;
insertion;120;100;3543;3424;
insertion;120;100;3768;3649;
insertion;120;100;3764;3645;
insertion;120;100;3720;3601;
insertion;130;100;4399;4270;
insertion;130;100;3946;3817;
insertion;130;100;4622;4493;
insertion;130;100;4214;4085;
insertion;130;100;4203;4074;
insertion;130;100;4238;4109;
insertion;130;100;4565;4436;
insertion;130;100;4530;4401;
insertion;130;100;4629;4500;
insertion;130;100;4577;4448;
insertion;130;100;4372;4243;
insertion;130;100;3940;3811;
insertion;130;100;4370;4241;
insertion;130;100;4524;4395;
insertion;130;100;4361;4232;
insertion;130;100;4479;4350;
insertion;130;100;4308;4179;
insertion;130;100;4410;4281;
insertion;130;100;4236;4107;
insertion;130;100;3916;3787;
insertion;130;100;4290;4161;
insertion;130;100;4360;4231;
insertion;130;100;4871;4742;
insertion;130;100;4236;4107;
insertion;130;100;4320;4191;
insertion;130;100;4547;4418;
insertion;130;100;3786;3657;
insertion;130;100;3996;3867;
insertion;130;100;4264;4135;
insertion;130;100;4613;4484;
insertion;130;100;4584;4455;
insertion;130;100;3925;3796;
insertion;130;100;4267;4138;
insertion;130;100;3972;3843;
insertion;130;100;3991;3862;
insertion;130;100;4023;3894;
insertion;130;100;4165;4036;
insertion;130;100;4481;4352;
insertion;130;100;4460;4331;
insertion;130;100;4316;4187;
insertion;130;100;4150;4021;
insertion;130;100;4227;4098;
insertion;130;100;4282;4153;
insertion;130;100;4228;4099;
insertion;130;100;4005;3876;
insertion;130;100;3864;3735;
insertion;130;100;4189;4060;
insertion;130;100;4090;3961;
insertion;130;100;4259;4130;
insertion;130;100;3868;3739;
insertion;130;100;4057;3928;
insertion;130;100;4683;4554;
insertion;130;100;4569;4440;
insertion;130;100;4471;4342;
insertion;130;100;4372;4243;
insertion;130;100;4124;3995;
insertion;130;100;4154;4025;
insertion;130;100;4614;4485;
insertion;130;100;4470;4341;
insertion;130;100;4218;4089;
insertion;130;100;3622;3493;
insertion;130;100;4839;4710;
insertion;130;100;4121;3992;
insertion;130;100;4223;4094;
insertion;130;100;4640;4511;
insertion;130;100;4705;4576;
insertion;130;100;3655;3526;
insertion;130;100;4722;4593;
insertion;130;100;4108;3979;
insertion;130;100;4437;4308;
insertion;130;100;3838;3709;
insertion;130;100;4639;4510;
insertion;130;100;4495;4366;
insertion;130;100;3861;3732;
insertion;130;100;4101;3972;
insertion;130;100;4349;4220;
insertion;130;100;3966;3837;
insertion;130;100;4360;4231;
insertion;130;100;4691;4562;
insertion;130;100;4160;4031;
insertion;130;100;4374;4245;
insertion;130;100;3921;3792;
insertion;130;100;3961;3832;
insertion;130;100;4394;4265;
insertion;130;100;4095;3966;
insertion;130;100;4158;4029;
insertion;130;100;3953;3824;
insertion;130;100;4518;4389;
insertion;130;100;4109;3980;
insertion;130;100;4058;3929;
insertion;130;100;4203;4074;
insertion;130;100;4186;4057;
insertion;130;100;3800;3671;
insertion;130;100;4358;4229;
insertion;130;100;4459;4330;
insertion;130;100;4185;4056;
insertion;130;100;4239;4110;
insertion;130;100;3927;3798;
insertion;130;100;4362;4233;
insertion;130;100;4368;4239;
insertion;140;100;4891;4752;
insertion;140;100;4788;4649;
insertion;140;100;5787;5648;
insertion;140;100;4979;4840;
insertion;140;100;4913;4774;
insertion;140;100;4665;4526;
insertion;140;100;5466;5327;
insertion;140;100;4888;4749;
insertion;140;100;4933;4794;
insertion;140;100;4890;4751;
insertion;140;100;5664;5525;
insertion;140;100;4732;4593;
insertion;140;100;5137;4998;
insertion;140;100;4797;4658;
insertion;140;100;4608;4469;
insertion;140;100;5151;5012;
insertion;140;100;4213;4074;
insertion;140;100;4841;4702;
insertion;140;100;5015;4876;
insertion;140;100;4542;4403;
insertion;140;100;5103;4964;
insertion;140;100;4885;4746;
insertion;140;100;5245;5106;
insertion;140;100;5082;4943;
insertion;140;100;5337;5198;
insertion;140;100;4912;4773;
insertion;140;100;4815;4676;
insertion;140;100;4512;4373;
insertion;140;100;4688;4549;
insertion;140;100;4789;4650;
insertion;140;100;5223;5084;
insertion;140;100;5159;5020;
insertion;140;100;4970;4831;
insertion;140;100;4393;4254;
insertion;140;100;4564;4425;
insertion;140;100;5093;4954;
insertion;140;100;4814;4675;
insertion;140;100;4615;4476;
insertion;140;100;4971;4832;
insertion;140;100;4425;4286;
insertion;140;100;4871;4732;
insertion;140;100;4978;4839;
insertion;140;100;5270;5131;
insertion;140;100;4859;4720;
insertion;140;100;4768;4629;
insertion;140;100;4760;4621;
insertion;140;100;5169;5030;
insertion;140;100;5466;5327;
insertion;140;100;5104;4965;
insertion;140;100;4701;4562;
insertion;140;100;5097;4958;
insertion;140;100;4536;4397;
insertion;140;100;5164;5025;
insertion;140;100;5382;5243;
insertion;140;100;4981;4842;
insertion;140;100;4752;4613;
insertion;140;100;4682;4543;
insertion;140;100;5355;5216;
insertion;140;100;5109;4970;
insertion;140;100;5631;5492;
insertion;140;100;5498;5359;
insertion;140;100;4770;4631;
insertion;140;100;4968;4829;
insertion;140;100;4938;4799;
insertion;140;100;4978;4839;
insertion;140;100;5207;5068;
insertion;140;100;5219;5080;
insertion;140;100;4798;4659;
insertion;140;100;4747;4608;
insertion;140;100;4827;4688;
insertion;140;100;5099;4960;
insertion;140;100;4810;4671;
insertion;140;100;4902;4763;
insertion;140;100;4772;4633;
insertion;140;100;4824;4685;
insertion;140;100;5181;5042;
insertion;140;100;4533;4394;
insertion;140;100;5094;4955;
insertion;140;100;4516;4377;
insertion;140;100;5218;5079;
insertion;140;100;4762;4623;
insertion;140;100;5250;5111;
insertion;140;100;4878;4739;
insertion;140;100;5008;4869;
insertion;140;100;5328;5189;
insertion;140;100;5127;4988;
insertion;140;100;5042;4903;
insertion;140;100;5046;4907;
insertion;140;100;4850;4711;
insertion;140;100;5069;4930;
insertion;140;100;4568;4429;
insertion;140;100;5125;4986;
insertion;140;100;5158;5019;
insertion;140;100;5310;5171;
insertion;140;100;4807;4668;
insertion;140;100;4625;4486;
insertion;140;100;4746;4607;
insertion;140;100;5232;5093;
insertion;140;100;5476;5337;
insertion;140;100;4993;4854;
insertion;150;100;5943;5794;
insertion;150;100;6056;5907;
insertion;150;100;5438;5289;
insertion;150;100;5787;5638;
insertion;150;100;5721;5572;
insertion;150;100;5658;5509;
insertion;150;100;5609;5460;
insertion;150;100;5531;5382;
insertion;150;100;5847;5698;
insertion;150;100;5333;5184;
insertion;150;100;5463;5314;
insertion;150;100;6051;5902;
insertion;150;100;6038;5889;
insertion;150;100;5619;5470;
insertion;150;100;5618;5469;
insertion;150;100;5259;5110;
insertion;150;100;6318;6169;
insertion;150;100;5770;5621;
insertion;150;100;5731;5582;
insertion;150;100;6021;5872;
insertion;150;100;5962;5813;
insertion;150;100;6048;5899;
insertion;150;100;6039;5890;
insertion;150;100;5257;5108;
insertion;150;100;5726;5577;
insertion;150;100;5551;5402;
insertion;150;100;5286;5137;
insertion;150;100;6271;6122;
insertion;150;100;5675;5526;
insertion;150;100;5717;5568;
